ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
1858,United Kingdom,50000,2,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1859,Canada,60606.0606060606,8,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,Germany,8494.62365591398,6,0,1,10,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,1,1
1861,United States,50000,6,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
1862,United States,60000,4,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,United Kingdom,33125,1,0,1,20,Not remote,9,0,0,1,1,0,0,0,0,0,0,0,0,0
1864,United States,112000,12,0,0,5000,Remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
1865,Germany,54838.7096774193,2,0,1,1000,Not remote,8,1,0,0,1,0,0,0,0,1,0,0,0,0
1866,Canada,75757.5757575758,11,1,1,10000,Not remote,7,0,0,1,0,1,0,0,0,0,1,0,0,1
1867,United States,80000,2,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,Germany,3763.44086021505,3,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,United Kingdom,87500,2,1,1,100,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
1870,Germany,75268.8172043011,5,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,Germany,43010.752688172,4,1,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,1,0,0,1
1872,Germany,34408.6021505376,3,0,1,100,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
1873,United States,115241,20,0,0,10000,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,United Kingdom,58750,14,0,1,100,Not remote,7,0,1,0,1,0,0,0,0,0,0,0,0,1
1875,Germany,22580.6451612903,3,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,1,0,0,0,0
1876,United States,85000,4,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1877,Germany,53763.4408602151,4,1,0,10,Remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1878,United States,125000,15,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
1879,Germany,120000,11,1,1,10,Remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0
1880,Germany,68279.5698924731,5,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1881,Canada,46212.1212121212,2,0,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
1882,Germany,21505.376344086,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,Germany,80645.1612903226,12,0,0,1000,Not remote,9,1,0,0,1,0,0,0,0,0,0,0,0,0
1884,Germany,5161.29032258064,6,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
1885,Canada,68181.8181818182,12,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
1886,United States,120000,5,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1887,Germany,50537.6344086021,7,0,1,20,Not remote,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1888,United States,175000,16,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Canada,75757.5757575758,5,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,United States,120000,9,0,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
1891,United States,95000,5,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1892,Germany,53763.4408602151,8,1,1,1000,Not remote,7,0,1,1,0,1,0,0,0,0,1,0,1,1
1893,United States,60000,3,0,1,10000,Remote,7,0,1,1,0,0,0,0,0,0,0,0,0,0
1894,Germany,36021.5053763441,10,0,1,1,Not remote,7,1,0,1,1,0,0,0,0,0,0,0,0,0
1895,United States,65000,2,0,1,500,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
1896,United States,87360,20,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1897,United States,32700,4,0,1,1,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1898,United States,110000,4,0,1,10000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1899,United States,95000,3,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1900,Canada,83333.3333333333,15,1,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1901,Canada,22727.2727272727,2,1,1,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
1902,India,20554.9845837616,3,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1903,Canada,46969.696969697,4,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
1904,India,46982.8219057407,12,1,0,10000,Remote,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,India,7341.06592277199,3,1,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
1906,Germany,2795.69892473118,5,1,1,500,Not remote,10,0,0,1,0,0,0,0,1,0,0,0,0,0
1907,Germany,36129.0322580645,6,0,1,1,Not remote,8,0,1,1,0,0,1,1,0,0,1,1,0,1
1908,United Kingdom,46250,10,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1909,India,7341.06592277199,6,1,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,1,0,1
1910,Germany,46236.5591397849,4,1,0,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
1911,United Kingdom,65000,10,0,0,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
1912,India,7341.06592277199,4,0,0,1,Not remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1
1913,Germany,49462.3655913978,4,0,1,1,Not remote,7,0,1,0,1,0,0,0,0,0,1,0,0,1
1914,Germany,65698.9247311828,12,1,1,100,Not remote,9,0,0,1,0,1,0,0,0,0,0,1,1,1
1915,United Kingdom,32500,3,0,1,20,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
1916,India,5285.56746439583,3,0,1,1,Remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
1917,United Kingdom,52500,18,0,1,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1918,Germany,45161.2903225806,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,Germany,38709.6774193548,20,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,United Kingdom,46250,6,0,1,10000,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0
1921,Germany,69741.935483871,8,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1922,Germany,58924.7311827957,4,1,0,100,Not remote,5,0,0,0,0,1,0,0,0,0,0,0,0,1
1923,India,26427.8373219792,2,0,0,20,Not remote,9,0,0,0,1,0,1,0,0,0,0,0,0,1
1924,United Kingdom,16049.3827160494,10,1,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
1925,Germany,48387.0967741935,5,0,1,20,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
1926,United Kingdom,65000,18,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,United States,120000,4,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1928,United Kingdom,55000,15,0,0,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
1929,United Kingdom,26250,3,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
1930,United States,118000,17,0,1,5000,Remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
1931,India,17618.5582146528,4,0,0,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1932,Germany,53763.4408602151,9,0,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,United Kingdom,87500,20,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Germany,53763.4408602151,16,0,1,1000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,1,1
1935,Germany,64516.1290322581,5,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,United Kingdom,52500,4,1,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1937,Canada,49242.4242424242,3,0,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,0,1
1938,United States,65000,3,1,1,100,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
1939,Germany,59139.7849462366,5,0,0,1,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
1940,United States,108000,20,0,1,500,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,United Kingdom,35000,1,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
1942,India,8075.17251504918,2,0,1,10000,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,1
1943,United Kingdom,62500,4,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
1944,Germany,45161.2903225806,2,0,1,20,Not remote,10,0,0,0,0,1,0,0,0,0,1,0,0,1
1945,United Kingdom,83750,15,1,0,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
1946,United Kingdom,68750,20,0,1,20,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,1
1947,United States,70000,2,0,1,10000,Not remote,2,0,0,1,0,0,0,0,0,0,1,0,0,1
1948,Germany,59139.7849462366,5,1,1,10,Not remote,8,1,0,0,0,0,1,0,0,1,0,0,0,0
1949,India,32300.6900601967,5,0,1,20,Not remote,7,0,0,0,0,0,1,0,0,0,1,0,0,0
1950,United Kingdom,100000,8,1,1,10,Remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1
1951,United States,140000,6,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,United Kingdom,32500,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1953,Canada,41666.6666666667,2,0,0,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,Canada,71969.696969697,7,0,0,500,Not remote,9,0,0,1,0,0,0,1,1,0,0,0,0,0
1955,United Kingdom,33125,1,1,0,1,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1956,United Kingdom,50000,4,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,United States,130000,18,0,1,1,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1958,United States,110000,6,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Germany,29032.2580645161,10,1,1,1,Not remote,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1960,United States,150000,20,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
1961,Germany,45161.2903225806,17,0,0,20,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
1962,United States,105000,4,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1963,Germany,49000,2,0,1,100,Not remote,4,0,0,0,1,0,0,0,0,0,1,0,0,0
1964,United Kingdom,75000,12,0,0,10,Not remote,9,1,0,0,1,1,0,0,0,0,0,0,1,1
1965,United Kingdom,32500,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,United States,55000,2,1,1,10,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
1967,Canada,41666.6666666667,8,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1968,United States,125000,5,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,United States,120000,4,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,United Kingdom,43750,5,0,1,20,Not remote,9,1,0,1,0,0,0,0,0,0,0,0,0,1
1971,United Kingdom,40000,8,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1972,India,17618.5582146528,5,0,1,1000,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
1973,United States,110000,14,1,1,1000,Remote,5,0,0,1,0,1,1,0,0,0,1,0,1,1
1974,United States,80000,3,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,Canada,42424.2424242424,2,1,1,10,Not remote,10,0,0,1,0,0,1,0,0,0,1,0,0,1
1976,United States,190000,20,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1977,United States,41000,5,0,1,20,Not remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1
1978,Germany,51612.9032258064,1,0,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1979,Germany,22580.6451612903,5,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
1980,Canada,79545.4545454545,14,0,1,20,Remote,8,0,0,1,0,0,1,0,1,0,1,0,0,0
1981,Germany,8817.20430107527,3,0,1,20,Not remote,2,0,0,1,0,0,1,0,0,0,1,0,0,1
1982,Germany,51612.9032258064,7,0,0,1000,Remote,4,1,0,0,0,0,0,0,0,0,0,0,0,1
1983,Germany,69892.4731182796,7,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,India,27896.0505065335,4,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,Germany,26881.7204301075,5,0,0,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,United Kingdom,87500,9,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,Germany,51612.9032258064,9,0,1,10000,Not remote,9,0,0,0,1,0,0,0,0,0,1,0,0,1
1988,Germany,76344.0860215054,8,1,1,100,Not remote,9,0,1,1,0,1,0,0,0,0,0,0,1,1
1989,Germany,62903.2258064516,7,1,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
1990,Germany,41935.4838709677,2,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
1991,United Kingdom,40000,2,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,Germany,45161.2903225806,7,0,1,20,Not remote,8,0,0,0,1,1,0,0,0,0,0,0,0,1
1993,Canada,39393.9393939394,5,0,1,10000,Not remote,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,United States,107700,4,1,0,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,1,0
1995,Canada,38863.6363636364,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,Canada,46575.7575757576,1,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,Germany,53763.4408602151,5,0,1,100,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,India,35237.1164293055,11,0,0,10000,Not remote,4,0,0,0,0,1,0,0,0,0,0,0,0,1
1999,Germany,64516.1290322581,8,1,1,20,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
2000,United States,120000,6,1,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,United States,160000,20,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,Canada,37878.7878787879,2,0,1,10,Not remote,8,0,0,0,1,0,0,0,0,0,0,1,1,1
2003,Germany,75268.8172043011,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,United Kingdom,88750,11,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,United States,120000,5,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,United States,115000,1,0,1,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,Canada,49242.4242424242,1,1,1,100,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,United States,118000,2,0,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,United Kingdom,133125,15,0,1,5000,Not remote,8,1,0,0,0,0,0,0,0,1,0,0,0,0
2010,India,8809.27910732638,7,0,1,10000,Not remote,8,0,1,0,1,0,0,0,0,1,0,0,0,1
2011,United States,66400,3,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,Canada,41666.6666666667,3,0,0,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,United States,103000,10,0,1,10000,Remote,6,0,1,1,0,0,0,0,0,0,0,0,1,1
2014,United States,100000,1,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,United States,110000,11,1,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
2016,United States,90000,3,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,United States,100000,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,United States,95000,2,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,United States,100000,14,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,1,1,0,0
2020,United States,140000,7,1,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,United States,135000,20,0,1,100,Not remote,9,0,0,1,0,0,1,0,0,0,0,1,0,1
2022,India,3523.71164293055,1,0,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,United States,140000,20,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,India,1211.27587725738,1,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,India,5872.85273821759,3,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,Germany,61505.376344086,9,1,1,20,Not remote,8,0,0,0,0,0,0,1,0,0,1,0,0,1
2027,United States,147000,3,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2028,Germany,64516.1290322581,4,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2029,Canada,60606.0606060606,6,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
2030,India,3670.53296138599,1,1,1,10,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,1
2031,Germany,4838.70967741935,9,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2032,India,8809.27910732638,4,1,1,1,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0
2033,India,2202.3197768316,0,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2034,India,16150.3450300984,19,0,1,500,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
2035,Germany,12903.2258064516,5,1,1,500,Not remote,8,1,0,1,0,0,0,0,0,1,0,0,1,1
2036,United Kingdom,32500,3,0,0,20,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
2037,India,4404.63955366319,1,0,0,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2038,India,17618.5582146528,6,0,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,1,0,0,0
2039,United Kingdom,43750,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2040,India,10277.4922918808,3,1,1,500,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1
2041,United Kingdom,50000,9,0,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1
2042,United Kingdom,63750,20,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2043,United Kingdom,56250,12,1,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
2044,India,8809.27910732638,2,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2045,India,13213.9186609896,4,0,0,1000,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2046,Germany,32258.064516129,3,0,1,20,Not remote,7,0,1,0,0,0,0,0,1,0,1,0,1,1
2047,United Kingdom,35000,1,0,1,10000,Not remote,4,0,0,1,1,1,0,0,0,0,0,1,0,0
2048,Germany,56774.1935483871,11,1,1,1,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2049,Germany,59139.7849462366,6,0,1,1000,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0
2050,United States,120000,20,0,0,10000,Remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
2051,United Kingdom,37500,3,0,1,500,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
2052,United Kingdom,144086.021505376,9,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2053,Germany,53763.4408602151,5,1,1,10,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,1,1
2054,United States,87000,10,0,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Germany,64516.1290322581,4,0,0,10000,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
2056,United Kingdom,87500,17,0,1,10000,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
2057,Germany,26477.4193548387,2,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2058,Canada,102272.727272727,20,1,1,100,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
2059,India,13213.9186609896,5,1,1,5000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
2060,United States,84000,10,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2061,United Kingdom,26250,1,0,1,500,Not remote,8,0,1,0,0,0,0,1,0,0,0,0,1,1
2062,Canada,60606.0606060606,7,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
2063,Germany,38709.6774193548,4,1,1,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2064,United States,105000,6,0,1,10,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
2065,United States,90000,7,0,0,10000,Remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2066,Germany,64516.1290322581,19,1,1,20,Not remote,7,0,1,1,0,1,0,0,0,0,0,0,1,1
2067,Canada,90909.0909090909,12,1,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2068,United States,121500,19,0,1,500,Remote,9,0,1,0,0,1,1,0,0,0,0,0,1,1
2069,United Kingdom,43750,4,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
2070,United Kingdom,23750,2,1,1,20,Not remote,7,0,0,0,0,0,1,0,1,0,0,0,1,1
2071,United Kingdom,37500,2,0,1,20,Remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
2072,United States,150000,9,1,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
2073,United Kingdom,62500,6,0,1,1000,Not remote,8,0,0,0,0,0,0,0,1,0,0,0,0,0
2074,United Kingdom,37500,3,0,1,100,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,1
2075,United States,65000,14,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2076,United States,65000,1,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2077,United States,70000,2,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2078,Germany,5376.34408602151,3,0,1,10,Remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
2079,United States,140000,3,1,1,10000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2080,United States,65000,5,0,1,1,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
2081,Germany,80645.1612903226,7,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2082,United Kingdom,41250,3,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2083,United States,110000,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
2084,Germany,55913.9784946237,6,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2085,United States,91000,2,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,United States,139000,10,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2087,Germany,53763.4408602151,2,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,United States,85000,3,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,United States,100000,2,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,United States,68400,2,0,1,1000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2091,United Kingdom,36875,4,1,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,United States,40000,2,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2093,United States,95000,4,1,0,10,Remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2094,United Kingdom,125000,8,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,Germany,44086.0215053763,4,1,1,500,Remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
2096,Canada,45454.5454545455,1,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
2097,United States,120000,20,0,1,20,Remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2098,United States,102000,10,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2099,United States,75000,2,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,United Kingdom,37500,3,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2101,Germany,52903.2258064516,3,1,1,20,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1
2102,Germany,47096.7741935484,2,1,1,1000,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
2103,United Kingdom,28750,3,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2104,United States,80000,14,1,0,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2105,Germany,51612.9032258064,3,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,United States,108552,20,0,0,10000,Remote,8,0,1,1,1,1,0,0,0,0,0,1,0,0
2107,United Kingdom,55000,5,1,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
2108,United States,65000,1,0,1,1000,Not remote,6,0,1,1,1,1,0,0,0,1,0,1,1,1
2109,United States,140000,9,0,1,100,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2110,United States,145000,4,1,1,10000,Not remote,8,0,0,1,0,1,1,0,0,0,1,0,0,1
2111,United Kingdom,62500,5,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,1,1
2112,United States,115000,6,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
2113,United States,122000,5,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,Germany,43010.752688172,5,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,United States,90000,2,0,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
