ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
4540,United States,120000,20,0,1,20,Remote,2,0,0,0,0,0,0,0,0,0,0,0,0,1
4541,United States,120000,6,0,1,1,Remote,7,1,0,0,0,0,0,0,0,0,1,0,0,0
4542,United Kingdom,62500,16,1,0,10000,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,1,1
4543,Canada,53030.303030303,9,0,0,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
4544,United States,95000,1,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,United States,103000,7,0,1,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1
4546,United States,104000,20,0,0,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4547,United States,85000,7,0,0,500,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4548,United States,80000,2,0,0,100,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
4549,United States,73000,20,0,0,5000,Not remote,8,0,1,1,0,1,0,0,1,0,0,0,0,1
4550,United Kingdom,93750,4,0,0,10000,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,0,1
4551,United States,70000,2,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
4552,Germany,62365.5913978495,2,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
4553,United States,42500,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4554,United Kingdom,37625,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,United States,60000,3,1,0,10,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,1,0
4556,Canada,75757.5757575758,14,1,1,10,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,1,1
4557,Canada,64393.9393939394,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4558,United Kingdom,103125,7,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
4559,United States,105000,20,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4560,United States,85000,7,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4561,United States,80000,20,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4562,United States,70000,5,1,1,20,Not remote,7,0,1,0,0,1,0,1,0,0,0,0,1,1
4563,Canada,68181.8181818182,17,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4564,United States,105000,16,0,0,1000,Remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1
4565,United States,103000,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,United States,124000,1,1,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4567,Germany,64516.1290322581,11,0,1,20,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
4568,United States,105000,6,1,1,100,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
4569,United States,110000,11,1,1,1000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
4570,United Kingdom,52500,8,0,0,20,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,0
4571,United States,87000,18,0,0,10000,Not remote,4,0,0,0,1,0,0,0,0,1,0,0,1,0
4572,United States,88000,10,0,1,100,Not remote,9,0,1,1,0,0,0,0,1,0,0,0,1,1
4573,United States,54000,1,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4574,United States,70500,9,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4575,United States,115000,3,0,1,1000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
4576,United States,35000,9,1,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4577,United States,75000,5,0,0,10000,Not remote,7,1,0,0,0,1,0,0,0,0,0,0,0,0
4578,India,4404.63955366319,5,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
4579,United Kingdom,47500,13,1,1,100,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,0,1
4580,United States,56000,2,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4581,United Kingdom,125000,20,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,Germany,59139.7849462366,10,0,0,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
4583,United States,143000,20,0,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,United States,130000,20,0,1,1000,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4585,Germany,58064.5161290323,4,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4586,United States,120000,20,1,1,5000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,0
4587,United States,125000,3,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4588,United States,65000,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4589,United States,77000,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4590,United States,82400,1,1,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4591,United States,105000,15,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4592,United States,100000,2,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4593,United States,50000,1,1,1,10,Not remote,8,1,0,1,1,0,0,0,0,0,0,0,0,0
4594,Canada,53030.303030303,9,1,1,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
4595,United Kingdom,52500,17,0,0,20,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,1,1
4596,United States,110000,3,0,1,10000,Not remote,9,0,0,0,0,0,1,0,0,0,1,0,0,1
4597,United States,85000,3,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
4598,Canada,56818.1818181818,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4599,United Kingdom,42500,2,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4600,United Kingdom,5189.18918918919,2,1,1,20,Remote,8,0,0,0,0,0,0,1,1,0,1,0,0,1
4601,United Kingdom,45000,3,1,1,1,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
4602,Germany,60215.0537634409,12,0,0,10,Not remote,6,1,1,0,0,0,0,1,0,0,0,0,0,1
4603,United States,31200,20,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
4604,India,33768.9032447511,10,1,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
4605,United States,86200,3,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
4606,India,7752.16561444722,4,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
4607,Germany,34408.6021505376,3,0,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
4608,United Kingdom,58150,12,0,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1
4609,United Kingdom,37500,9,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4610,India,27382.1758919395,10,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4611,United Kingdom,22500,1,0,1,1,Not remote,4,1,1,1,0,0,0,0,0,0,0,0,1,1
4612,United Kingdom,65625,7,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
4613,United States,92700,10,1,0,20,Not remote,9,0,1,1,1,1,0,0,0,0,1,1,0,1
4614,United States,78000,2,0,1,100,Not remote,6,0,1,1,0,1,0,0,0,0,1,0,0,1
4615,United States,80000,16,0,1,20,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
4616,Canada,60606.0606060606,3,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,United States,108000,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4618,United States,65000,1,0,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
4619,United Kingdom,42500,3,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4620,Germany,12903.2258064516,1,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,1,0,0
4621,United States,56000,1,0,0,10,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
4622,United Kingdom,33750,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4623,United States,90000,1,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4624,United States,85000,4,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4625,United States,100000,3,1,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,1,0,0,1
4626,United States,118000,10,1,1,20,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
4627,Canada,31060.6060606061,2,1,1,10,Not remote,8,0,0,1,0,0,0,0,1,0,1,0,1,1
4628,United States,40000,2,0,0,1,Not remote,5,0,1,0,0,0,0,0,0,0,1,0,1,1
4629,United States,78000,3,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
4630,United States,75000,4,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
4631,United States,85000,9,0,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
4632,United States,41000,4,1,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,1
4633,India,8515.6364704155,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4634,United Kingdom,28750,1,0,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
4635,United Kingdom,30000,1,0,1,100,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
4636,United States,105000,10,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4637,United States,140000,10,0,0,1,Remote,5,0,0,0,0,0,0,0,1,0,1,0,0,0
4638,Germany,64516.1290322581,20,1,1,20,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,0
4639,United States,157000,16,0,1,10000,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
4640,India,4404.63955366319,1,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
4641,Germany,45161.2903225806,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
4642,Germany,40860.2150537634,4,1,1,1000,Not remote,8,0,1,0,0,0,0,1,0,0,0,0,0,1
4643,United States,120000,9,1,1,5000,Remote,8,0,0,0,1,0,0,0,0,0,0,0,1,1
4644,United Kingdom,62500,3,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4645,Germany,32258.064516129,5,1,0,10,Not remote,5,0,0,1,1,0,0,0,1,1,0,0,0,0
4646,United States,98000,8,1,0,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
4647,United States,71000,13,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4648,Canada,66666.6666666667,5,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
4649,United States,66000,3,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4650,United States,40000,1,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4651,United States,125000,8,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4652,India,1468.2131845544,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4653,United Kingdom,70625,19,0,1,20,Not remote,7,1,1,1,1,0,0,0,0,0,0,0,1,0
4654,United States,58500,0,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
4655,United Kingdom,72500,19,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4656,Canada,53030.303030303,1,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4657,Canada,56818.1818181818,20,0,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
4658,United States,68000,4,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4659,Canada,44696.9696969697,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4660,United States,70000,5,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
4661,United States,95680,8,0,1,20,Not remote,7,1,0,1,0,0,0,0,0,0,0,0,0,1
4662,Germany,75268.8172043011,16,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
4663,Canada,62400,1,1,0,20,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
4664,United States,125000,8,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4665,Canada,45454.5454545455,13,0,1,1000,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
4666,United States,150000,15,0,1,10000,Not remote,9,0,0,0,1,0,1,0,0,0,0,0,0,0
4667,United Kingdom,68750,20,0,1,1000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
4668,Canada,61363.6363636364,12,1,1,100,Not remote,8,0,0,1,0,0,1,0,1,0,1,0,0,1
4669,United States,115000,12,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4670,Canada,56818.1818181818,6,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4671,India,17618.5582146528,6,0,1,10000,Not remote,6,0,0,1,0,1,0,0,0,0,0,1,1,1
4672,India,4991.92482748495,1,0,1,10000,Not remote,6,1,0,1,0,0,0,0,0,0,0,0,0,0
4673,Germany,4086.02150537634,4,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
4674,Germany,32258.064516129,5,0,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0
4675,India,27896.0505065335,9,1,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4676,Germany,53763.4408602151,5,0,1,1000,Not remote,2,0,0,1,0,0,0,0,0,0,1,0,0,1
4677,India,2695.63940684187,2,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4678,United States,115000,6,1,1,500,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
4679,United States,19040,2,1,1,10,Not remote,4,0,0,0,1,0,0,0,0,0,0,0,0,1
4680,United Kingdom,110000,18,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4681,United States,135000,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4682,United Kingdom,62500,20,0,0,1000,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,0
4683,United States,108000,12,1,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
4684,United States,82500,1,1,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4685,United States,130000,3,0,1,1000,Remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
4686,United States,170000,16,0,0,10000,Not remote,10,1,1,1,0,0,0,0,0,0,0,0,0,1
4687,United Kingdom,93750,4,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,1
4688,United Kingdom,27500,4,0,0,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
4689,United States,65000,5,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
4690,United States,73000,16,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4691,United States,80000,6,1,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4692,United States,110000,4,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4693,United States,147000,18,0,1,10000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
4694,United Kingdom,31250,3,1,1,100,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,1,1
4695,Canada,44696.9696969697,3,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,United States,171000,10,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4697,Canada,102272.727272727,9,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4698,United States,91000,4,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4699,United States,98000,10,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4700,United States,115900,10,0,0,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
4701,United States,30160,2,0,0,1,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
4702,United States,105000,10,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
4703,Germany,80645.1612903226,14,1,1,5000,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1
4704,United States,60000,2,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
4705,United States,150000,20,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4706,United States,37000,2,0,1,10,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,1,1
4707,United Kingdom,125000,20,0,1,1,Remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
4708,United States,100000,6,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
4709,United States,100000,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4710,United States,26000,2,0,1,20,Not remote,7,0,1,0,0,0,0,1,0,0,0,0,0,1
4711,United States,90000,12,0,1,1,Remote,9,0,1,0,0,0,0,0,0,0,1,0,0,1
4712,United States,92000,8,1,1,10000,Not remote,5,1,1,0,1,1,0,0,0,1,0,0,1,1
4713,United States,110000,5,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,1,1,0,1
4714,United States,98300,5,0,1,100,Remote,6,0,0,1,1,0,0,0,0,0,0,0,0,1
4715,United States,72000,1,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,1,0,0
4716,United Kingdom,87500,19,1,1,10,Remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
4717,United States,60000,5,0,1,10,Not remote,6,1,1,1,0,0,0,0,0,0,0,1,1,1
4718,Germany,43010.752688172,2,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
4719,United States,115000,6,0,1,20,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,1,0
4720,United States,175000,13,1,1,1000,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
4721,United States,130000,17,0,1,10000,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,0
4722,United States,100000,8,1,1,1000,Not remote,8,0,0,0,1,0,1,0,1,0,0,0,0,0
4723,United States,90000,8,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4724,United States,72000,4,1,0,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,0
4725,United States,114000,4,1,0,1000,Not remote,8,0,1,0,1,1,0,0,0,0,0,1,1,1
4726,United Kingdom,37500,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4727,United States,60000,7,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
4728,United States,90000,5,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4729,United States,140000,18,1,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4730,Canada,45454.5454545455,1,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4731,United States,135000,20,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4732,United States,129000,7,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4733,United States,90000,10,1,1,1,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
4734,United States,85000,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4735,United States,115000,3,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0
4736,India,7341.06592277199,2,1,1,100,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4737,United Kingdom,42500,1,0,1,20,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4738,India,6606.95933049479,2,1,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
4739,India,22023.197768316,9,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4740,United Kingdom,81250,15,1,1,10,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1
4741,India,17618.5582146528,7,1,1,10000,Not remote,8,1,0,1,1,0,1,0,1,0,0,0,0,0
4742,United Kingdom,40062.5,10,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4743,United States,75000,1,0,0,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4744,United States,145000,20,0,1,20,Remote,10,0,0,1,0,0,1,0,0,0,1,0,0,1
4745,United States,105000,3,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4746,United States,72000,8,0,0,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4747,Germany,43010.752688172,16,1,1,20,Not remote,8,1,1,1,1,0,0,1,0,0,0,0,1,1
4748,United States,124000,14,1,1,100,Remote,9,0,0,1,0,1,1,0,0,0,0,0,1,1
4749,United States,125000,20,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4750,United States,70000,1,0,0,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
4751,Germany,26451.6129032258,4,0,1,20,Not remote,4,0,0,0,0,1,0,0,0,0,0,0,1,1
4752,United States,78000,4,0,1,1000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
4753,United States,104440,19,1,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4754,India,2642.78373219792,1,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
4755,Canada,68181.8181818182,12,1,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4756,United States,94000,2,1,1,100,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4757,United States,85000,14,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
4758,United States,70000,5,1,1,20,Not remote,7,0,1,0,0,1,0,1,0,0,0,0,1,1
4759,United Kingdom,47500,8,0,1,1000,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
4760,United States,168000,9,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,0
4761,United States,130000,6,1,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
4762,United States,139000,10,1,1,500,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,0
4763,Germany,51612.9032258064,12,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
4764,United Kingdom,68750,7,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
4765,United States,165000,18,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4766,India,28630.1570988107,2,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
4767,United States,80000,5,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
4768,Canada,43939.3939393939,6,0,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4769,United Kingdom,87500,3,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,Canada,50000,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4771,United States,60000,4,1,1,1,Not remote,8,0,0,1,1,0,1,0,0,0,1,0,0,1
4772,Canada,27272.7272727273,2,0,1,20,Not remote,8,0,1,1,0,0,1,0,0,0,1,0,0,1
4773,Canada,45454.5454545455,9,0,1,20,Not remote,9,0,0,0,1,0,0,0,0,0,1,0,0,1
4774,Germany,69892.4731182796,10,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4775,India,4052.26838937014,2,0,1,20,Not remote,2,0,0,0,1,0,0,0,0,0,0,0,0,1
4776,United Kingdom,62500,18,1,1,5000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0
4777,United Kingdom,53750,4,0,1,1,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
4778,United Kingdom,22500,2,0,1,1,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
4779,United Kingdom,34375,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
4780,United States,69000,4,0,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
4781,United Kingdom,56250,4,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4782,Canada,68181.8181818182,14,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
4783,United States,76000,4,0,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1
4784,United States,92500,5,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,1,1,0,1
4785,United States,54500,2,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
4786,Canada,37878.7878787879,1,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4787,United States,110000,14,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,United Kingdom,87500,10,1,1,1,Not remote,8,0,1,0,0,1,0,0,0,0,0,1,1,1
4789,United Kingdom,90000,20,0,0,10000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
4790,United States,155000,10,1,1,5000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
4791,United States,70000,1,0,1,10000,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,0
4792,United States,75000,2,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
4793,United States,120000,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4794,United States,155000,15,0,0,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4795,Germany,43010.752688172,5,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
4796,Germany,61290.3225806452,2,0,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
4797,India,13213.9186609896,16,0,0,1,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
4798,United Kingdom,75000,20,0,1,20,Not remote,8,0,1,1,0,1,1,0,0,0,1,0,0,1
4799,United States,136000,16,0,1,10000,Remote,8,0,1,1,0,1,0,0,0,0,0,0,1,1
4800,United Kingdom,37500,5,0,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
4801,United Kingdom,34480,2,0,0,500,Not remote,5,1,0,0,0,0,0,0,0,0,0,0,0,1
4802,Canada,59090.9090909091,9,0,1,20,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1
4803,United States,125000,11,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
